TCGA.C8.A12P.01	TCGA.A8.A08X.01	TCGA.AN.A0FV.01	TCGA.A8.A076.01	TCGA.A8.A09G.01	TCGA.A2.A04W.01	TCGA.BH.A0EE.01	TCGA.AO.A0JE.01	TCGA.C8.A12Q.01	TCGA.A8.A07I.01	TCGA.A8.A094.01	TCGA.E2.A159.01	TCGA.AN.A04D.01	TCGA.B6.A0IQ.01	TCGA.AN.A0FL.01	TCGA.A2.A04P.01	TCGA.AR.A0TS.01	TCGA.AN.A0XU.01	TCGA.AR.A0TP.01	TCGA.BH.A0E0.01	TCGA.A2.A0SX.01	TCGA.BH.A18V.01	TCGA.AO.A12F.01	TCGA.AR.A1AJ.01	TCGA.A2.A0YM.01	TCGA.A2.A0ST.01	TCGA.A2.A0CM.01	TCGA.C8.A134.01	TCGA.AN.A0XT.01	TCGA.BH.A0BJ.01	TCGA.A1.A0SH.01	TCGA.BH.A0H6.01	TCGA.AR.A1AK.01	TCGA.BH.A18H.01	TCGA.BH.A0BV.01	TCGA.C8.A132.01	TCGA.A2.A0YI.01	TCGA.A2.A0CQ.01	TCGA.BH.A0B4.01	TCGA.BH.A0DP.01	TCGA.BH.A0E7.01	TCGA.AO.A12A.01	TCGA.BH.A0BS.01	TCGA.BH.A0BQ.01	TCGA.A2.A0EV.01	TCGA.A8.A0A4.01	TCGA.E2.A1B6.01	TCGA.BH.A0GY.01	TCGA.BH.A0BA.01	TCGA.B6.A0RM.01	TCGA.A2.A0SU.01	TCGA.E2.A15J.01	TCGA.E2.A1BC.01	TCGA.A8.A07F.01	TCGA.E2.A15O.01	TCGA.E2.A14Z.01	TCGA.BH.A0BM.01	TCGA.BH.A0HK.01	TCGA.BH.A0H7.01	TCGA.A2.A0YL.01	TCGA.BH.A0BP.01	TCGA.AR.A1AS.01	TCGA.E2.A14Q.01	TCGA.E2.A10E.01	TCGA.AN.A0XO.01	TCGA.E2.A15P.01	TCGA.B6.A0X0.01	TCGA.A2.A04N.01	TCGA.A8.A091.01	TCGA.A8.A099.01	TCGA.B6.A0RQ.01	TCGA.A8.A09I.01	TCGA.A8.A09M.01	TCGA.A8.A082.01	TCGA.E2.A14W.01	TCGA.BH.A18L.01	TCGA.A8.A06N.01	TCGA.AR.A0TT.01	TCGA.A8.A07W.01	TCGA.AO.A03O.01	TCGA.E2.A14O.01	TCGA.BH.A0BF.01	TCGA.AN.A041.01	TCGA.E2.A10A.01	TCGA.AR.A0TY.01	TCGA.E2.A107.01	TCGA.A2.A0YH.01	TCGA.E2.A109.01	TCGA.BH.A18F.01	TCGA.AN.A0FF.01	TCGA.A8.A09R.01	TCGA.C8.A12M.01	TCGA.AN.A0AM.01	TCGA.AN.A0AS.01
C.Raf	-1.217801852	-1.195066544	-1.103171321	-1.29313791	-1.184802916	-1.422436967	-1.349117527	-0.896918408	-0.714762694	-1.036989355	-0.750453562	-1.103171321	-1.045352682	-0.798735405	-1.088604805	-1.288532675	-1.076383525	-1.282087149	-1.350207721	-0.846021634	-1.091884159	-0.962804903	-0.744063571	-1.228147229	-0.790306801	-1.409538656	-0.946159592	-1.012518497	-0.833915933	-1.357686891	-1.139787374	-1.742738867	-0.981829959	-1.226579028	-0.837518082	-1.051482683	-0.944214625	-1.02288607	-1.292167672	-1.115858387	-1.108943729	-1.092659504	-0.73637199	-1.106400475	-0.983393676	-1.209218441	-1.131487427	-1.300617994	-1.465653436	-1.108744983	-0.820197146	-1.019517843	-1.237373916	-1.371005844	-0.949036606	-0.728052976	-1.318645942	-0.97546448	-1.788100968	-1.045802473	-1.269154027	-0.746598313	-0.762735708	-0.982408781	-0.945991475	-1.093350109	-1.110078855	-1.338882347	-1.215680637	-0.828295717	-1.649304032	-0.804562713	-0.585352843	-0.96856406	-0.889775821	-1.342757216	-1.513590681	-0.754878787	-0.895000489	-0.848011859	-1.013335152	-1.040338359	-1.304984053	-0.801134206	-1.00216939	-1.105334248	-0.986997004	-0.699493944	-0.997866864	-1.097653447	-0.87110272	-0.535565441	-0.855405377	-0.978221541
p70S6K	1.533478965	0.204928528	0.440717195	0.98142264	1.901454409	0.170548628	-0.224898252	0.414668573	0.678166733	1.291553289	-0.0161697709999998	0.409826142	1.269564665	0.536558267	-0.137971037	0.490465013	0.585788909	0.785479036	-0.232480603	0.335295614	0.371353755	0.218508589	0.940442133	0.676608963	0.7086012	0.395997042	-0.00107085799999995	0.262628155	-0.025489016	0.451741728	0.781371507	-0.166863361	1.042216513	0.563646713	0.891307644	0.309444491	0.468401406	0.624577971	0.807731609	0.557590241	0.307814804	0.36937786	0.55533769	-0.125858705	0.946386383	0.499984876	0.14216942	0.334367269	-0.480356658	0.491922284	1.042774011	0.655369972	0.533681105	0.131206096	0.662085893	0.326009065	0.164756224	0.543500262	-0.574417833	0.817260433	0.315993999	0.563124869	0.24868226	0.428771258	0.533397995	0.430346647	0.80217214	0.291107666	0.144969621	0.74053235	-0.78237641	2.026101581	1.383825657	0.364708845	1.869848523	1.189147105	0.291915936	2.542511845	0.679395476	0.947712747	1.024063226	0.657230584	0.640404623	0.833179133	2.02583462	0.733181736	0.877176841	0.680457925	0.507500671	0.574035003	1.628215941	3.080676938	0.791414794	0.079285388
eEF2K	-0.893069452	-1.313232233	-1.306346966	-1.320995116	-0.834624246	-1.217284634	-1.520693615	0.0424477739999999	-1.266163496	-0.944847664	-0.788678627	-1.643337147	-1.474726704	-1.190519693	-1.069885295	-1.77963589	-1.208285955	-1.645733686	-0.965457468	-1.547380271	-1.21404979	-0.741891101	-1.481561341	-1.343792484	-0.474385047	-1.537838528	-1.45122533	-1.173758376	-0.183893254	-1.081260705	-1.006232684	-1.817427276	-0.662049633	-1.628339285	-0.558229198	-1.146055619	-0.690150491	-0.424927572	-1.72546521	-1.62460863	-0.884374372	-0.262961781	-0.883457387	-0.945133051	-0.858275068	-0.716371354	-1.95541077	-1.255870947	-0.201880062	-1.397255556	-0.59765747	-0.604316569	-0.407546838	-0.926726714	-0.262312975	-1.180481328	-1.064394036	-1.105808373	-1.391474552	-1.064727907	-1.612855783	-0.277676465	-0.603750649	-1.206159458	-1.057499417	-1.741336644	-0.348694164	-1.39044845	-0.444807887	-0.673658663	-1.355891497	-1.076449023	-1.090691281	-0.467267639	-1.427067891	-0.990623843	-1.478179864	-1.044258288	-0.935753793	-0.522170982	-0.880902798	-0.854388551	-0.990260084	-1.091997924	-1.186102417	-1.422072914	-0.876077045	-1.462232649	-0.679152511	-0.932524013	-1.145959592	-0.792173734	-1.234018508	-0.772855129
PDK1_pS241	0.034533419	-0.36720995	0.106564091	-0.123915766	-0.0189140950000001	-0.034525448	-0.00331151800000004	0.396842641	0.210534897	0.0922278470000001	0.322275274	-0.025231873	-0.107901536	-0.196533383	0.207129235	-0.368783902	0.011543835	-0.0824749379999999	-0.209612581	-0.122058663	-0.134645288	-0.000923964999999916	0.659453814	0.22018162	-0.349795353	-0.027352526	-0.154869426	-0.219594885	0.746954672	0.294889568	-0.037521406	0.266503601	0.312995616	0.174802728	0.411338519	0.101782098	0.216956429	0.471795186	0.0624642439999999	0.170021981	0.695945902	0.331432479	0.40162155	0.431092015	0.343248467	-0.170629837	0.17726608	0.288970326	-0.053609898	0.152236215	1.021026994	0.267583866	0.247182435	0.0967802379999999	0.651154969	0.158653485	0.0119014570000001	0.409005077	-0.796228586	0.148960073	0.726558953	0.767573401	0.802406555	0.016981361	0.508292709	0.0935758099999996	0.294810538	0.168501669	0.609553921	0.857881255	0.131173274	0.348750476	0.00615787099999987	0.431457173	0.217490924	0.166840553	-0.067427218	-0.0120688050000002	0.290897189	0.443088961	0.652728489	0.058848783	0.048778329	0.381091975	-0.077095803	0.912310847	0.752500374	0.310368412	0.759896487	0.341815865	0.019896612	0.168213957	0.058896933	0.040291198
Tuberin	-0.140054016	0.055918447	0.217493948	-0.241148247	-0.00161261200000007	-0.7160297	-0.45000295	0.092811093	-0.120090455	0.0179977140000001	0.00595297000000017	-0.17807529	-0.185866014	0.094706051	-0.32922411	0.0700528139999999	-0.00671982099999997	-0.507514035	-0.855031778	-0.091845116	-0.233311087	-0.154079229	0.0747346130000001	-0.482222249	-0.107579964	-1.100882735	0.119343724	-0.36303499	0.149126451	0.0481380499999997	-0.179514987	-1.03840717	0.350948748	-0.508071916	0.505512487	0.25250759	0.573329359	-0.027411333	-0.455844909	0.273439381	0.767525179	-0.35286546	0.459502227	-0.830974233	0.233583787	-0.267772198	-0.29540416	-0.0999925500000001	-0.123715273	0.0815894279999999	0.510469484	0.015242507	0.229602523	-0.0674760810000001	0.085864861	-0.515235034	-0.178111809	0.406714236	-0.489603915	0.205901121	0.0708620999999998	0.0288244759999999	0.116385855	-0.484391491	0.227689357	0.142237038	0.002157242	-0.561542759	0.075579232	0.705705001	-0.387280045	0.455621541	0.495185087	0.655771452	-0.193985044	-0.033457461	-0.694449695	0.0438707459999998	0.468914441	0.572157945	-0.133186289	-0.528002568	-0.0558135790000001	0.09512303	-0.744224949	0.120693651	0.419026011	0.185494336	0.603322656	0.33985979	0.712798596	-0.0623286370000001	0.195185895	-0.019372673
Dvl3	-1.138625482	-1.045474834	-1.138154043	-0.86928961	-1.121650404	-0.766588618	-1.240058143	-0.853821192	-0.786349295	-0.961713026	-1.289763159	-0.758214954	-0.811282752	-0.692682507	-0.980810619	-0.857547535	-1.007962094	-0.796589685	-0.936897443	-0.850698316	-0.830796999	-0.573824922	-1.089941316	-0.90056678	-0.392857282	-1.267483826	-0.842970866	-0.823357622	-0.539938774	-0.627663994	-0.489251012	-1.666813259	-1.194501329	-1.239069409	-0.883026884	-0.731846787	-0.987657148	-0.990050403	-1.025000282	-1.244049923	-0.944157406	-0.767424644	-0.934713304	-1.316058606	-0.731653094	-1.141290427	-2.032007182	-1.465098646	-1.729752639	-1.104287186	-0.560689206	-1.034179728	-0.891233839	-1.642385375	-1.172615667	-1.085390998	-1.092447157	-1.22801488	-1.80339159	-0.726959054	-1.257819797	-0.761809255	-0.686660294	-0.856469096	-0.802512053	-1.173943576	-1.088372562	-0.927298538	-1.308855594	-0.855996359	-1.891212184	-0.769345774	-0.864001557	-1.14922459	-0.891881247	-1.02469901	-1.63461269	-1.423509827	-0.851493578	-1.152249114	-0.838084616	-0.987440427	-0.87917538	-1.052011586	-1.378642682	-1.268599302	-0.839236794	-0.99107923	-0.602872673	-1.138292478	-0.64829841	-0.989757891	-0.893871679	-0.910510396
Paxillin	-0.013936933	-0.48771657	-0.28357152	0.0211239970000001	-0.489351455	-0.3927526	-0.762599594	-0.0595845090000001	-0.124716335	0.320731011	-0.400910865	0.244348715	-0.254247847	-0.416883037	-0.622622038	-0.649988786	0.162785477	-0.283532187	-0.302083565	-0.566350665	-0.427526048	-0.550070107	-0.282814763	-0.742806656	-0.310137215	-1.367791443	-0.460033026	0.0166365879999998	-0.641998777	-0.122149329	-0.006712965	-0.501083007	0.219401136	-0.991481719	-0.0630262629999999	0.611476067	-0.243805913	-0.459140517	-0.553457354	0.0591930489999999	-0.281540414	-0.166921803	-0.0625018140000001	-1.179877239	-0.120785437	-0.283808115	-0.814554619	0.302563763	-0.294528328	-0.26093601	0.255159692	-0.108719175	0.37396813	0.0519968709999999	-0.248136835	-0.606750813	-0.578834195	-0.19315467	-0.347476596	0.166165797	-0.395550847	-0.599691594	-0.00968502900000012	-0.347476596	-0.047238294	-0.140647205	-0.475064606	-0.713275193	-0.678344487	0.214240786	-0.238304329	0.655715136	0.835364228	-0.217228685	0.081484106	0.0904042569999999	-1.214504409	-0.560796697	0.128835833	-0.0210894189999999	-0.139760083	-0.639311298	-0.403958495	-0.347476596	-0.887641653	-0.219675424	-0.31685832	-0.52800779	0.34329315	-0.214888429	-0.127784402	-0.449732789	0.045432194	-0.378774952
GAB2	0.752714205	-0.010467953	-0.061611332	-0.172862777	-0.365552916	-0.552739689	-0.412893446	0.169055262	0.15546802	-0.181107287	-0.402684455	0.119781422	0.884469512	1.722664677	0.352021438	-0.35804561	0.032536183	-0.464586351	1.002094868	-0.300112011	0.035050636	0.684061241	-0.358309391	-0.466777161	-0.201128983	-0.211464613	0.103678159	0.161905673	0.611029158	-0.0959229890000002	-0.537792378	-0.390926619	0.158703602	-0.672313804	0.235625463	-0.761579871	-0.00994642800000012	-0.664459678	-0.413473342	-0.127802289	0.374354764	0.176085665	1.291461797	-0.614826325	-0.394006258	-0.346213772	-0.334619521	-0.088912273	-0.851878646	-0.436964864	-0.607465799	0.044957473	-0.638979046	-0.215134194	-0.242561357	-0.295252122	-0.726163642	-0.668573889	-0.421619691	0.05521158	-0.235405607	0.483403126	-0.055155347	0.150312866	-0.430803053	-0.289465713	0.540620546	-0.433604759	-0.39588726	-0.327670176	-0.703892871	0.894371583	-0.00109050000000011	-0.0409566770000001	-0.377368398	-0.435175008	0.0337999960000001	1.477763006	-0.19789668	0.37276628	-0.190847425	-0.454290115	-0.260698354	-0.362058813	-0.850892524	-1.307217231	0.145843562	-0.202691213	-0.635135072	-0.305348475	-0.088693778	0.201384685	-0.164486786	0.83800513
YB.1	0.766086701	0.865513784	0.371527683	0.75226179	0.400631941	0.515058589	0.340259648	1.236800697	0.66320176	0.80902275	0.882456551	1.013112039	1.183029322	0.644623694	0.882116089	0.670095991	0.849426119	0.493593146	1.150616697	0.821843191	0.837949979	1.009416395	1.001971921	0.612109639	0.855863148	0.186342853	1.356765326	0.536515997	0.701659634	0.563033546	0.61362375	0.150533163	0.987972432	0.319702217	1.252966374	0.922775965	0.131987449	0.705348941	0.596526655	0.00729009699999983	0.905077935	0.340451753	0.559418418	0.289379742	0.609643849	0.524438927	-0.0454183209999999	0.181384057	0.404425909	0.842383213	1.176080583	0.865498956	0.333135943	1.241386995	0.789877805	1.080841013	0.730259453	0.882405896	0.390899715	0.480948915	0.78353902	0.530519933	0.743791453	0.575837065	0.622977562	0.68442623	0.409075003	0.315500031	0.467715583	0.824700083	0.229117779	0.819017845	0.838307061	0.953799024	0.861041695	0.34668316	0.39496132	1.288099177	0.901641185	0.902956964	0.819287064	1.143534361	0.588974977	1.064785884	0.578090073	-0.359122917	0.927869682	0.898025713	0.855479007	0.701008361	0.832601422	0.633885649	0.98066353	0.889409943
AIB1	-1.556711992	-0.977730233	-1.663817771	-1.678076342	-1.338680157	-1.837394114	-1.906464179	-1.468839522	-1.48713753	-1.361973595	-1.264379122	-1.133028308	-0.714421943	-1.597700418	-1.458149207	-1.691252079	-1.14572101	-1.730191878	-1.642220658	-1.315733826	-1.137689931	-1.433016407	-1.381877159	-1.466805461	-1.26949422	-1.590491431	-1.384563097	-1.554927831	-1.345099052	-1.605702775	-1.666235601	-2.28217216	-1.038473054	-1.487298497	-1.131864155	-1.306130786	-1.78230023	-1.622394575	-1.55166692	-2.029218088	-1.677394588	-1.783929536	-1.504107612	-1.78492096	-1.601158616	-1.660538579	-1.79993471	-1.617479845	-1.632503923	-1.520329376	-1.535597806	-1.502185302	-1.731549831	-1.741135496	-1.22567864	-1.139260256	-2.010878351	-1.671836016	-2.008611179	-1.813872702	-1.929087066	-1.361229328	-1.257198658	-1.657539339	-1.380065434	-1.538300857	-1.786650589	-1.719479381	-1.29327805	-1.069205542	-2.034249299	-0.992182407	-0.987639396	-1.50847781	-1.087807599	-1.218219224	-1.146247168	-1.740834863	-1.148364843	-0.774707608	-0.891573832	-1.307362065	-1.470952104	-1.540677022	-1.918726288	-1.916718941	-1.486381254	-1.685163966	-1.379052027	-1.552741595	-1.071773915	-0.990987819	-1.43032138	-1.568814153
ARID1A	-0.669927665	-0.355234045	-0.707737056	-0.695711197	-0.51281016	-0.627790252	-0.212830739	-0.718631868	-0.492865355	-0.246108433	-0.683147714	-0.310476145	-0.296559453	0.384216936	-0.783400939	-0.579098296	-0.233784502	-0.97386365	-0.434676327	-0.148636299	-0.082586505	-0.45972368	-0.311187216	-0.00943217499999993	-0.114830153	-0.306287504	-0.285795544	-0.619696312	-0.389029546	-0.474335094	-0.841756555	-0.788408243	-0.230299438	-0.125510343	-0.401195067	-0.394642118	-0.653927848	-0.100195287	-0.485661867	-0.72228467	-0.74547922	-0.401195067	-0.394751611	-0.446639874	-0.552864515	-0.323757993	-0.581750673	-0.553640736	-0.787267998	-0.43587984	-0.329516832	-0.323129428	-0.478928339	-0.515951581	-0.583739335	-0.315176239	-0.657676647	-0.314304914	-0.574754349	-0.600602743	-0.707670385	-0.113267408	-0.309209914	-0.44523854	-0.156133621	-0.0719627000000003	-0.401195067	-0.680697871	-0.419015372	-0.473502028	-0.709661043	-0.655548433	-0.569787726	-0.0632036460000001	0.0426929580000001	-0.263233262	-0.766855911	-0.313777967	-0.336898978	-0.0610851149999999	-0.475915389	-0.223604067	-0.441756123	-0.488601167	-0.682870821	-0.192092292	-0.483751827	-0.25505766	-0.254477947	-0.0772936700000001	-0.417358689	-0.110840756	-0.646363183	-0.399395243
B.Raf	0.852607589	0.922863122	0.880713121	0.793756007	0.877093988	0.84980432	1.014487172	0.997634817	1.047640206	1.030678156	0.788144042	1.395985508	1.840406236	2.740203903	1.607295331	1.231075468	1.339690082	1.75045971	1.761417906	1.834336037	1.022479853	1.797485684	1.676199171	1.365126802	0.787692757	0.834400567	1.401355249	1.434029174	2.701183299	0.793962417	1.046135858	0.356901215	1.223442757	0.907614418	1.768259032	2.353476218	0.992713563	1.515404424	1.125244917	0.623848384	2.309559879	1.062802759	1.478962374	1.229733898	0.766666312	0.580115138	0.824512396	0.722204676	0.903195922	2.232305019	1.238533758	1.512991961	0.276156308	0.977458415	1.822442629	1.173931806	0.57874949	1.270314358	0.194648884	0.723028799	0.109881011	1.441175434	1.915712077	1.214798466	1.461502212	0.849305349	0.92249977	1.336827008	2.305498661	1.319189646	0.315048975	1.173952329	2.151220266	2.625498614	1.403628242	1.194635433	2.139706638	1.524352461	2.001164479	1.942329551	1.78192545	1.326693048	1.186226171	1.71501306	0.403228155	1.624194953	4.092782958	1.365349867	1.14724596	1.312767598	1.908237977	2.730155957	1.174224402	1.059377612
GSK3.alpha.beta	2.033346491	1.78600251	2.95701767	1.97949927	2.022753731	2.40054	2.288434466	1.89483043	2.215671225	2.284491542	2.307170827	2.720954182	3.256040175	3.048396568	3.594515772	3.122184749	1.978668377	2.222310294	2.394940628	2.682184017	2.854619326	2.094725429	2.270667088	1.86201515	2.527578415	1.921323174	3.01411971	2.150131176	2.365747339	2.551501824	2.167410929	1.128287879	1.892825094	1.878421652	2.677134295	2.279168069	2.188791456	2.315923366	2.01148307	1.604803384	2.519260943	1.736877717	3.108396487	2.19454524	2.275989268	1.153820989	1.947463287	1.678560521	1.317897867	2.796804818	2.463912615	2.097509944	1.781112868	2.057540916	2.272926597	2.471447375	2.045257957	1.692732457	0.698610985	1.936747924	1.879088757	2.423057512	2.657528456	2.249888171	2.093124343	2.531992191	2.350546196	2.407401743	1.872188233	2.558005355	1.888850145	2.695169661	2.598702195	2.427590343	2.882516841	1.605908425	1.450180618	2.441770468	2.642808866	2.819230706	2.78137695	2.103349478	2.224096713	1.884045414	2.1121621	2.64538436	2.676748763	2.779253591	2.030500895	2.298901978	2.419528647	2.573387446	2.145237265	1.937144001
53BP1	0.438599418	0.024637161	0.503098038	-0.190880919	0.373901368	0.377485718	0.363667809	0.669259167	1.01986242	0.575184369	0.498482012	0.492167378	0.470770907	1.925124847	0.040694968	0.552039198	0.157961455	0.451294239	-0.157593426	0.507270408	0.213751717	1.223432162	1.217383477	0.360168797	0.395064661	-0.146089653	0.77049534	0.100689093	0.965524394	1.121569473	0.334279103	0.116506374	0.64848415	0.128802217	1.668115545	1.129764698	1.339163743	1.256224204	0.264627283	0.052428921	1.096151524	0.837825052	1.15794612	0.224458003	0.624770456	0.227772603	0.204980767	0.560363125	0.106136817	0.369728757	0.714917108	1.271498133	0.572120799	0.471556593	1.106249985	0.818519201	0.800141682	1.070880005	-0.290000515	1.049889889	0.394888778	1.207217131	1.356917196	0.933391632	1.231210687	1.20091279	1.28666837	-0.182700752	1.052205485	1.260507409	0.193225146	0.980299776	0.528685042	1.782914284	0.486557317	0.27987512	-0.455960551	0.995573077	0.210549159	1.655192776	0.0618848760000001	0.700191062	0.398058912	1.934947373	-0.151453696	0.977499787	1.411826399	0.543980998	0.283910717	1.487682889	1.084592709	1.810424199	0.508228731	0.736237256
Ku80	1.002670736	1.154169816	1.43158917	0.625034428	0.988767837	0.692162043	0.257052341	1.126001468	0.876898273	0.54179259	1.233174929	1.000040399	1.510777062	1.774245188	1.886071615	1.393799342	1.322018431	2.022985887	0.964417407	1.314457981	0.63097762	1.113698812	1.868288041	0.663798417	1.160325403	0.28990798	1.424310739	0.700049125	0.88868115	1.13688851	1.058166238	0.276066804	1.273243611	0.757797496	1.12736424	1.165925476	1.411718106	1.364920771	0.440241331	0.601711385	1.465504304	0.860113831	1.143126756	0.808785236	0.387061536	0.83122828	1.370873909	0.669167614	0.378717875	1.423454961	1.197899137	1.586596308	1.15470551	0.783003048	0.899348773	0.842480135	1.237617809	1.161141949	0.138584416	1.031895452	0.923608307	0.842261408	0.999385231	1.014916419	0.891784923	0.881799174	1.493283614	0.587709563	0.887807205	1.275755642	0.56717282	1.232652306	1.343154447	1.585573783	1.406992084	0.928253413	0.123060063	1.726090934	0.752832095	1.373264937	0.955437992	1.192464462	0.812803779	0.911205959	0.588012151	0.627743694	1.10509185	1.399903939	0.758577397	1.166886531	1.190981336	1.275738289	1.194175083	1.080828266
mTOR	1.781383461	1.90352022	2.437670039	1.661538433	1.713000113	1.502612334	0.999303204	2.14916466	1.517072681	2.282600874	2.819853997	1.779404193	1.72244778	2.927409419	3.233362415	2.704959559	2.12886979	2.026873523	1.403944972	2.14965042	2.058342775	1.629714821	2.357444136	1.385081292	1.915047714	1.377725638	2.309877305	1.460689547	1.911958923	2.230951051	1.53864074	0.985575351	2.211297766	1.648854358	3.211633744	2.435731159	1.743507377	2.391107471	1.32779953	1.542114879	3.146981503	1.753638885	3.216726602	1.9058469	2.379228507	1.220544207	1.624176709	1.180694379	1.012196892	2.62452653	2.96841236	2.989410494	1.703066164	1.911819825	1.382654087	1.911853704	2.35597043	2.43974753	0.969697642	1.597156412	1.600159078	1.794466541	2.782736348	1.650381583	2.177697869	1.937615002	2.574573124	1.716113112	1.987626716	2.314292046	1.560196618	2.364301011	2.485052862	3.488592077	3.565291386	1.925560893	1.781743558	2.6241875	2.865172105	3.229238449	1.660267784	2.130902848	2.347380848	1.851805023	1.557325211	1.975575921	2.390338025	3.045971142	1.727202268	2.572876257	3.092885315	2.486129356	2.739211432	2.072432224
alpha.Catenin	-0.182940411	-0.354074558	-0.233483264	-0.328278422	-0.744513148	-0.3216341	-0.186909569	-0.372805324	-0.352570259	-0.266675497	-0.695595805	-0.180781309	-0.253284056	-0.167900624	-0.100841501	-0.429308919	-0.462946705	-0.344707728	-0.219101483	-0.190214517	-0.11908038	-0.176885056	-0.410400249	-0.642693507	-0.603505974	-0.383564455	-0.325395344	-0.276967906	0.569171605	-0.734535428	-0.190385139	-1.577234919	-1.685396417	-0.33735524	-0.354973491	-0.263556353	-0.887442642	0.201024086	-0.0587079500000001	-0.648459057	-0.0751231459999998	-0.054839507	0.132537665	-0.00822274299999998	-0.910252767	-0.367807568	-0.332398856	-0.805845412	-0.741185966	-0.229718851	-0.349396771	-0.17395887	-0.694620697	-0.478061468	-0.558382777	-0.318222675	-0.0630777609999999	-0.652903176	-0.190750512	-1.135406052	-1.677570194	-0.255779908	0.0202156699999999	-0.029282768	0.056325669	-0.3190273	0.00256788099999999	-0.261013275	-0.04226289	0.094903349	-0.784368382	-0.498410698	-0.233196904	-0.122570472	-0.260802242	-0.255568681	0.376125618	-0.48406315	0.432757512	-0.30061644	-2.270359038	-0.394314606	-0.170616291	0.043260902	0.016580543	-0.681976172	-0.438137076	-0.083827595	-1.865366419	-0.0725561770000001	-0.400914865	-0.0721275040000001	-0.507676239	-0.418517335
beta.Catenin	1.100751748	1.237556646	1.564129364	1.255799593	0.225954819	1.382916953	1.622789404	0.7882491	1.174603933	1.912402838	1.466687837	2.05084076	1.436689172	2.496909091	2.641127895	1.856430034	1.28714655	1.69237269	2.578685913	1.456870912	-0.292267551	2.6141564	1.368597662	1.024940703	1.88127133	1.049159989	2.077305797	1.621139678	3.154178076	2.086810337	1.712531038	1.043914168	1.135051968	0.839403566	1.710310089	1.875079938	2.339926038	2.517257952	0.696917374	0.522705649	2.015250465	1.627786939	2.851347289	1.541604949	1.038125862	0.198054204	0.77230924	1.132366227	1.149537393	1.61870812	1.830488228	2.215596523	1.904785946	0.446260367	1.144539695	1.501261171	1.896318186	0.163671772	0.671367677	0.788501069	1.472655271	1.263515252	2.783968045	1.611370869	1.950528659	1.641156031	2.088800322	1.393975941	1.849288033	2.369689024	0.828068965	1.231069296	1.051220738	2.572798305	1.694419099	0.884440874	1.844224055	1.574180323	3.600438502	1.793952721	1.048734773	1.61691693	1.087843866	2.034727374	1.186496412	-0.321978501	1.519362134	1.63222388	0.802113109	2.129232382	1.228708363	2.137689951	1.522900029	1.236472229
E.Cadherin	0.882348537	0.306191015	1.27680872	-0.0601922729999999	-1.350561808	0.131792385	0.942205241	0.403062285	0.527188812	0.809573297	1.245360404	1.220680099	0.888497437	0.705033306	1.600062632	1.006128912	0.304929782	0.647193007	1.795337279	0.98035221	0.12933339	1.809975833	0.775638089	-0.052616698	0.787079714	0.447027748	0.842609237	0.558213948	2.778909855	1.451286506	0.789663927	0.0991004290000002	0.0801715570000001	0.351981149	0.836103776	0.957934863	1.634869135	1.945730909	0.784172994	-2.784469399	1.816079091	1.034227805	1.962168792	1.643994332	0.261391033	-1.653173894	0.326563106	0.542228801	0.414812915	1.029237522	0.754490019	1.51337736	0.824704601	-2.052659234	0.674239541	0.66137729	1.105583758	-0.850443869	-0.077877534	-2.001739044	0.545404758	0.92110591	1.85791156	1.363060679	1.39686366	1.160801549	1.796589279	0.392685903	1.351100557	1.89640097	-0.528490834	0.388719264	1.254589844	1.798614716	1.072889372	0.570314199	1.493077883	0.926073333	2.832736185	0.95160716	0.377365946	0.625982267	0.726497281	1.557752276	1.559004909	-1.479785591	1.054819934	1.566196386	-2.771513128	1.521878977	0.567365409	1.637874474	0.376523206	0.634160023
Claudin.7	0.72823867	0.297465549	0.702940681	-0.892049221	-0.0618834120000001	0.685855487	1.800475123	-0.388909412	0.257172034	-0.322333265	1.096505256	0.397631624	-0.178388648	-1.492526976	1.013385352	1.784291596	-0.588984459	0.282662205	0.197694634	-0.486516774	0.421605909	1.428878118	-1.518776544	0.120321123	0.494336188	0.113846773	1.970137813	-0.813529681	2.577417545	0.220997922	-0.215234404	0.0537622590000002	0.353699917	-0.058697899	0.738167033	-0.425904929	0.327382512	1.152395714	0.192211994	-1.777822112	2.246524553	0.637985405	2.818137647	1.107265957	-0.198895008	0.31386251	-0.867753276	-0.445908789	-0.334519274	0.837233994	0.276554941	1.256640923	-0.936252973	-0.626958656	0.590512627	0.502655659	0.239993177	0.037340327	-0.650999684	-1.03650325	-0.810891298	-0.0776028100000001	0.598652817	0.541531857	0.916527821	-0.873559902	0.903265168	-0.020402817	1.205075861	1.422563575	-0.467525214	0.910898824	1.170389057	2.825889644	-0.142660741	0.271539604	1.491873236	0.145343759	0.269136924	2.689932634	0.0892474110000001	-0.146909195	-0.579754369	1.031635764	-0.083086823	0.657881532	0.592568031	-0.415990367	-1.407390159	1.03652537	0.160771788	2.437358404	0.118415483	0.632447808
