TCGA.C8.A12P.01	TCGA.A8.A08X.01	TCGA.AN.A0FV.01	TCGA.A8.A076.01	TCGA.A8.A09G.01	TCGA.A2.A04W.01	TCGA.BH.A0EE.01	TCGA.AO.A0JE.01	TCGA.C8.A12Q.01	TCGA.A8.A07I.01	TCGA.A8.A094.01	TCGA.E2.A159.01	TCGA.AN.A04D.01	TCGA.B6.A0IQ.01	TCGA.AN.A0FL.01	TCGA.A2.A04P.01	TCGA.AR.A0TS.01	TCGA.AN.A0XU.01	TCGA.AR.A0TP.01	TCGA.BH.A0E0.01	TCGA.A2.A0SX.01	TCGA.BH.A18V.01	TCGA.AO.A12F.01	TCGA.AR.A1AJ.01	TCGA.A2.A0YM.01	TCGA.A2.A0ST.01	TCGA.A2.A0CM.01	TCGA.C8.A134.01	TCGA.AN.A0XT.01	TCGA.BH.A0BJ.01	TCGA.A1.A0SH.01	TCGA.BH.A0H6.01	TCGA.AR.A1AK.01	TCGA.BH.A18H.01	TCGA.BH.A0BV.01	TCGA.C8.A132.01	TCGA.A2.A0YI.01	TCGA.A2.A0CQ.01	TCGA.BH.A0B4.01	TCGA.BH.A0DP.01	TCGA.BH.A0E7.01	TCGA.AO.A12A.01	TCGA.BH.A0BS.01	TCGA.BH.A0BQ.01	TCGA.A2.A0EV.01	TCGA.A8.A0A4.01	TCGA.E2.A1B6.01	TCGA.BH.A0GY.01	TCGA.BH.A0BA.01	TCGA.B6.A0RM.01	TCGA.A2.A0SU.01	TCGA.E2.A15J.01	TCGA.E2.A1BC.01	TCGA.A8.A07F.01	TCGA.E2.A15O.01	TCGA.E2.A14Z.01	TCGA.BH.A0BM.01	TCGA.BH.A0HK.01	TCGA.BH.A0H7.01	TCGA.A2.A0YL.01	TCGA.BH.A0BP.01	TCGA.AR.A1AS.01	TCGA.E2.A14Q.01	TCGA.E2.A10E.01	TCGA.AN.A0XO.01	TCGA.E2.A15P.01	TCGA.B6.A0X0.01	TCGA.A2.A04N.01	TCGA.A8.A091.01	TCGA.A8.A099.01	TCGA.B6.A0RQ.01	TCGA.A8.A09I.01	TCGA.A8.A09M.01	TCGA.A8.A082.01	TCGA.E2.A14W.01	TCGA.BH.A18L.01	TCGA.A8.A06N.01	TCGA.AR.A0TT.01	TCGA.A8.A07W.01	TCGA.AO.A03O.01	TCGA.E2.A14O.01	TCGA.BH.A0BF.01	TCGA.AN.A041.01	TCGA.E2.A10A.01	TCGA.AR.A0TY.01	TCGA.E2.A107.01	TCGA.A2.A0YH.01	TCGA.E2.A109.01	TCGA.BH.A18F.01	TCGA.AN.A0FF.01	TCGA.A8.A09R.01	TCGA.C8.A12M.01	TCGA.AN.A0AM.01	TCGA.AN.A0AS.01
Amp_45	-0.11168	-0.07401	0.017524	0.35904	0.019783	0.09863	-0.26997	0.017032	0	0.0085577	0.20503	-0.27344	0.029606	0.011958	0.0052749	-0.46803	-0.12382	0.095798	0.84112	-0.41212	0	-0.42585	-0.27616	-0.11417	-0.026167	-0.055488	-0.27657	-0.55126	-0.004026	0.0076261	-0.0018456	0.0059034	0.34038	0.31315	0.042782	0.013772	0.00097064	0.0048579	0.31033	0	0.15047	-0.011094	-0.0015243	0	0.34044	0.021884	-0.027398	0.3454	0.34073	0.00037196	0.0055149	0	0.004719	-0.0014112	0.74366	-0.33029	0	0.0074836	0.82867	0.0019376	0.18995	0	0.0056919	0.0080738	0.22515	0	0.040589	-0.0016629	0.97853	0.02806	0.0049969	0.35953	0.2084	0.0052749	2.3933	0.20678	0.5023	0.013769	0.5713	3.117	0.65093	-0.013953	0.046498	0.0019418	0.018523	0.56921	0.12859	0.098227	0.0077783	0.45551	0.49694	-0.012024	-0.012162	0.48234
Amp_46	-0.11168	-0.07401	0.017524	0.35823	0.019783	0.09863	-0.26997	0.017032	0	0.0085577	0.20503	-0.27344	0.029606	0.011958	0.0052749	-0.46803	-0.12382	0.095798	0.84112	-0.41212	0	-0.42585	-0.27616	-0.11417	-0.029374	-0.055488	-0.27657	0.049256	-0.004026	0.0076261	-0.0018456	0.0059034	0.34038	0.31315	0.042782	0.013772	0.00097064	0.0048579	1.0163	0	0.15047	-0.011094	-0.0015243	0	0.34044	0.021884	-0.027398	0.3454	0.35213	0.00037196	0.0055149	0	0.004719	-0.0014112	0.74366	-0.01106	0	0.0074836	0.82867	0.0019376	2.534	0	-0.0040651	0.0080738	0.22515	0	-0.0092861	-0.0016629	-0.01699	0.02806	0.0049969	0.35953	0.2084	0.0052749	2.3663	0.20678	0.5023	0.013769	0.5713	3.173	0.65093	-0.013953	0.046498	0.0019418	0.018523	0.56921	0.12859	0.098227	0.0077783	0.45551	-0.019914	-0.012024	5.2862	1.335
Amp_47	-0.11168	-0.07401	0.017524	0.35823	0.019783	0.09863	-0.26997	0.017032	0	0.0085577	0.20503	-0.27344	0.68105	0.011958	-0.85218	-0.4547	-0.12382	0.092895	0.84112	-0.41212	0	-0.42585	-0.27616	-0.13609	-0.037712	-0.055488	0.36954	0.049256	-0.004026	-0.0091449	-0.0018456	0.0059034	0.34038	0.31315	0.042782	0.013772	0.00097064	0.0048579	1.0023	0	0.15047	-0.011094	-0.0015243	0	0.34044	0.0010317	-0.027398	0.3454	0.35213	0.00037196	0.0055149	0	0.004719	-0.0014112	0.74366	-0.01106	0	0.0074836	0.82867	0.0019376	0.82588	0	-0.0040651	0.0080738	0.22515	0	-0.0092861	-0.0016629	0	0.02806	0.0049969	0.35953	0.2084	0.0052749	2.1393	0.20678	0.5023	0.73302	0.5713	6	0.65093	-0.013953	0.046498	0.0019418	0.018523	0.56921	0.12859	0.098227	0.0077783	0.45551	-0.019914	2.5951	6	2.2773
Amp_48	-0.63074	-0.44059	0.41929	-0.73047	-0.56079	0.039687	-0.30048	-0.40815	-0.021138	0.57855	-0.37741	-0.29118	1.7976	-0.38616	-0.049154	-0.48006	-0.11077	-0.18143	0.16424	0.37364	0.12682	0.94808	-0.98604	-0.15554	0.59045	-0.059681	-0.67957	0.32995	0.77732	-0.30798	-0.031174	-0.0038057	-0.36958	-0.21099	-0.64158	-0.04577	-0.41432	0.008892	-0.44065	-0.34354	-0.012438	0.26824	-0.015466	0.0085504	-0.367	-0.64463	0.029888	0.018107	-0.36796	-0.0018453	4.7945	0.012237	0.0045563	-0.52218	-0.78317	-0.013677	0.0011093	-0.0053992	-0.098077	-0.33341	-0.2796	0.026728	-0.076945	-0.042924	-0.56276	-0.60352	-0.010252	-0.013384	0.47358	-0.8103	-0.13406	-0.67665	0.11697	-0.051451	-0.0029091	-0.24253	-0.63387	0.44409	-0.21691	-0.4749	-0.46121	0.04883	0.81524	0.0058309	0.00458	-0.3123	-0.020824	-0.08669	0.0087528	-0.045742	-0.045491	0.31964	0.21361	0.020282
Amp_49	1.9581	0.14362	0.015707	0.35659	0.0091705	1.3937	0.58327	0.35398	0.016245	0.013716	0.052383	-0.26264	-0.0031859	-0.38917	0.0020805	-0.47069	-0.093535	-0.19162	-0.84678	-0.41937	-0.15349	-0.41512	-0.29094	-0.15643	-0.42156	-0.059477	-0.085982	-0.51053	0.014879	-0.28657	0.0068078	0.00090984	-0.0007764	0.28431	0.056253	0.28343	-0.0077482	0.00027728	1.0663	0.008667	-0.0015536	-0.0090248	-0.00069303	0.0021564	0.0052606	-0.0024795	-0.091287	-0.033356	0.36931	0.00037196	0.0019039	-0.019177	0.004719	-0.51509	0.0019418	-0.30827	0.0030522	0.027076	-0.044786	-0.0073396	-0.24703	-0.0025541	-0.0018014	0.0079175	0.053094	-0.60003	-0.0031967	-0.0030475	0.49995	0.036248	-0.07361	-0.30287	0.1971	0.010982	0.01419	0.2233	0.023703	-0.20461	2.1353	0.29772	0.029747	-0.28798	0.045221	-0.0037395	0.021603	0.0075349	0.30042	1.0893	-0.23924	-0.0017726	0.66708	0.9672	0.23086	-0.081871
Amp_50	-0.24399	-0.19749	-0.38315	-0.34237	0.0043021	-0.21979	0.10687	0.032845	-0.018289	0.033352	0.14622	-0.28307	-0.020687	-0.082137	-0.86077	-0.30214	0.39947	1.3003	0.80901	-0.43784	-0.41894	0.9855	-0.39219	-0.15541	-0.40396	-0.047198	-0.082863	-0.043707	0.00012881	0.0035353	0.0079209	0.0069056	-0.0072789	4.0254	0	0.04883	-0.033277	-0.014503	0.0051359	-0.33768	-0.0034627	0.042463	0.0027745	-0.0029719	0.3359	0.016286	0.010982	0.32324	-0.34897	-0.0096776	3.228	-0.00013862	0	-0.51724	-0.024656	-0.031905	-0.0040162	0.013492	-0.3926	0.01433	1.0546	-0.029922	0.00097064	-0.0020784	-0.12278	-0.0049844	0.0046987	0.00013863	0.0058309	-0.02603	0.0016556	0.078438	1.4827	-0.0031978	0.60629	-0.24361	-0.01409	4.5636	-0.024454	-0.0060904	-0.47363	-0.040345	-0.080997	0.77676	0.53555	-0.0081278	0.012097	-0.18374	-0.48953	0.0047478	0.026653	-0.10202	3.5635	-0.0097058
Amp_51	-0.24484	-0.19749	-0.39788	-0.35043	0.0043021	-0.21979	0.10687	0.032845	-0.030306	0.033352	0.14622	-0.28307	-0.038685	-0.53187	-0.86077	0.094903	0.39947	0.34339	1.5892	-0.43784	-0.4249	0.9855	-0.39219	-0.15541	-0.40396	-0.059973	-0.11966	-0.043707	0.00012881	0.0035353	0.0079209	0.0069056	-0.0072789	6	0	0.04883	-0.033277	-0.014503	0.0051359	-0.33768	-0.0034627	0.042463	0.0027745	-0.0029719	0.3359	0.016286	0.010982	0.32324	-0.34897	-0.0096776	3.228	-0.00013862	0	-0.51724	-0.024656	-0.031905	-0.0040162	0.013492	-0.3926	0.01433	2.6952	-0.029922	0.00097064	-0.0020784	-0.12278	-0.0049844	0.0046987	0.00013863	0.0058309	-0.02603	0.0016556	0.078438	1.4827	-0.0031978	0.60629	-0.24361	-0.01409	6	-0.024454	-0.0060904	-0.47363	-0.040345	-0.080997	0.77676	0.53555	-0.0081278	0.012097	-0.18374	-0.48953	0.0047478	0.026653	-0.10202	6	-0.0097058
Amp_52	0.029044	-0.040209	0.4975	0.026115	-0.56356	-0.0078203	-0.29099	1.0631	0.043966	0.047921	0.19284	-0.29213	-0.011198	-0.38968	0.0073609	0.088368	-0.27667	-0.2102	0.0039717	-0.41443	-0.11978	0.2747	0.025952	0.059366	-0.42233	-0.025399	-0.16611	-0.54149	-0.7688	0.022348	0.11184	2.0712	-0.42981	0.27247	0.077815	0.030873	-0.041295	-0.65249	-0.51517	-0.3677	-0.77269	-0.3501	-0.65323	-0.39691	0.3878	-0.59429	0.025531	0.66076	-0.33576	1.5205	4.4823	-0.78214	-0.51342	-0.51231	1.4292	0.31402	-0.63761	-0.74004	0.19045	-0.30757	-0.3151	0.018049	-0.50017	-0.022332	0.12344	-0.016567	-0.57735	0.32672	-0.50204	-0.79494	0.031999	0.031577	0.19345	0.04344	-0.66661	-0.70154	-0.58869	0.098122	0.56259	1.8217	-0.47363	-0.31494	-0.10807	-0.81827	-0.0044312	-0.58419	0.1155	-0.28588	-0.48657	0.018476	-0.35695	-0.067689	0.002898	0.033549
Amp_53	-0.28073	0.40427	0.53307	-0.70434	-0.55246	-0.22865	-0.59056	-0.44145	-0.48347	-0.64331	-0.41157	-0.20374	-0.78024	-0.24229	-0.84211	-0.48188	0.0086137	-0.27989	-0.86045	-0.41696	-0.10303	-0.41268	0.020203	-0.1544	1.3024	-0.0098935	-0.22969	-0.57713	1.2845	0.058345	0.027922	0.016358	-0.02912	-0.25641	0.058985	0.27695	-0.05037	-0.02603	0.039761	0.128	0.024355	-0.063545	0.013074	-0.38699	0.94986	0.016896	-0.076127	-0.0085693	-0.33898	-0.003645	-0.00017645	-0.0059522	-0.52379	0.011644	-0.0096806	-0.35419	-0.63538	0.027216	0.48893	-0.2175	-0.36646	-0.67779	-0.54653	-0.020412	0.067232	-0.022058	0.017916	0.066772	0.023426	0.05566	-0.063569	-0.69405	-0.62269	0.062937	-0.66383	-0.73687	-0.14858	-0.30944	1.2768	-0.1294	0.43092	-0.31401	-0.70176	-0.05725	-0.70424	0.26591	-0.26853	-0.5231	-0.49172	-0.00038708	1.0492	-0.1203	-0.35305	-0.41476
Amp_54	-0.28073	0.40427	4.471	-0.70434	0.02539	0.18305	-0.53426	0.10293	1.0194	1.1812	-0.41157	-0.20374	0.032422	-0.24229	-0.83219	-0.48188	0.0086137	0.21806	-0.86045	-0.41696	-0.10303	-0.39467	1.2875	-0.1544	0.061079	-0.0098935	-0.22969	-0.57713	0.70662	0.058345	0.027922	0.016358	0.70979	-0.25641	0.058985	0.60088	-0.05037	-0.02603	0.039761	0.128	0.024355	-0.063545	0.013074	-0.38699	0.94986	0.016896	-0.076127	-0.0085693	-0.33898	-0.003645	-0.00017645	-0.0059522	-0.012024	0.011644	-0.0096806	0.99717	-0.005814	0.027216	0.48893	-0.2175	-0.29662	0.038041	-0.54653	-0.020412	0.067232	-0.022058	0.017916	0.066772	0.023426	0.05566	-0.063569	0.051672	0.24778	0.062937	-0.66383	1.058	1.071	1.9958	0.23783	-0.1294	0.44494	0.073115	-0.13812	-0.05725	-0.70424	0.26591	0.10482	2.5064	-0.49172	-0.00038708	1.0492	-0.70262	0.44816	-0.41476
Amp_55	-0.28073	-0.22502	-0.37224	-0.70434	0.02539	0.48673	-0.53426	3.6863	-0.52064	0.11105	-0.41157	-0.20374	0.032422	-0.24229	-0.83219	-0.48188	0.0086137	0.21806	-0.86045	-0.41696	-0.10303	-0.39467	1.2875	0.4996	0.061079	-0.0098935	-0.22969	-0.57713	-0.027548	0.058345	0.027922	0.016358	0.70979	-0.25641	0.058985	1.1016	-0.05037	-0.02603	0.039761	0.128	0.024355	-0.063545	0.013074	-0.0042173	0.94986	0.016896	-0.012089	-0.0085693	-0.28422	-0.003645	-0.00017645	-0.0059522	-0.012024	0.011644	-0.0096806	0.99717	-0.005814	0.027216	0.48893	-0.2175	-0.29662	0.038041	-0.54653	-0.020412	0.067232	-0.022058	0.017916	0.064225	0.023426	0.05566	-0.063569	0.051672	0.24778	0.062937	0.010146	1.058	1.071	1.9958	0.23783	-0.1294	0.44494	0.51037	-0.13812	-0.05725	-0.70424	0.26591	0.10482	2.5756	-0.49172	-0.00038708	1.0492	1.0015	1.3687	-0.41476
Amp_56	-0.28073	-0.22502	-0.37438	-0.66421	0.02539	-0.40898	-0.56107	0.10833	-0.45579	-0.62202	-0.41157	-0.20374	0.032422	-0.24229	-0.83219	-0.48188	0.0086137	0.21806	-0.86045	-0.40342	-0.10303	-0.39288	0.12032	-0.14361	0.061079	-0.0098935	-0.22969	-0.57713	-0.77716	0.058345	0.48475	0.016358	0.70979	-0.25641	0.058985	0.98804	-0.05037	-0.02603	0.91764	0.128	0.024355	-0.063545	0.013074	-0.0042173	0.94986	0.016896	-0.012089	-0.0085693	-0.28838	-0.003645	-0.00017645	-0.0059522	-0.52875	0.011644	-0.0096806	0.99717	-0.005814	0.027216	0.48893	-0.2175	-0.72178	0.038041	-0.54653	-0.020412	0.067232	-0.022058	0.017916	0.064225	0.023426	0.05566	-0.063569	4.9794	0.24778	0.062937	0.010146	1.058	1.071	-0.26889	0.23783	0.058224	0.44494	-0.29603	-0.13812	-0.05725	-0.69694	0.26591	0.10482	-0.48337	-0.48181	-0.00038708	1.0492	2.2181	-0.34747	-0.41476
Amp_57	-0.28073	-0.20423	-0.37438	-0.70344	0.02539	-0.40898	-0.56107	0.56756	-0.49916	2.8959	-0.41157	-0.20374	0.032422	-0.24229	-0.83219	-0.48188	0.0086137	-0.15901	-0.87036	-0.40342	-0.10303	-0.43092	0.12032	-0.14361	0.061079	-0.0098935	-0.22969	-0.57713	-0.74968	0.058345	0.4901	0.016358	0.70979	-0.25641	0.058985	2.4531	-0.05037	-0.02603	0.91764	0.128	0.024355	-0.063545	0.013074	-0.0042173	0.94986	0.016896	-0.012089	-0.0085693	-0.28838	-0.003645	-0.00017645	-0.0059522	-0.52051	0.011644	-0.0096806	0.30873	-0.005814	0.027216	0.48893	-0.2175	-0.701	0.038041	-0.54653	-0.020412	0.067232	-0.022058	0.017916	0.064225	0.023426	0.05566	-0.063569	-0.64255	0.24778	0.062937	0.010146	1.058	1.071	1.4882	0.23783	0.058224	0.44494	0.071535	0.79637	-0.043466	-0.69694	0.26591	0.10482	-0.48337	-0.48181	-0.00038708	1.0492	0.38089	-0.34747	-0.41476
Amp_58	6	6	6	6	3.2032	5.3755	6	2.742	6	6	-0.41157	-0.20374	0.032422	-0.24229	-0.81688	-0.48188	0.0086137	0.29756	-0.87036	-0.40469	-0.10303	0.047941	0.12032	-0.14361	0.061079	-0.0098935	-0.22969	-0.57713	-0.74968	0.058345	0.4901	0.016358	0.70979	-0.25641	0.058985	6	-0.05037	-0.02603	0.91764	0.128	0.026935	-0.063545	0.013074	-0.0042173	0.94986	0.016896	-0.012089	-0.0085693	-0.28838	-0.003645	-0.00017645	-0.0059522	-0.0012473	0.011644	-0.0096806	-0.18044	-0.005814	0.027216	0.48893	-0.2175	-0.701	0.038041	-0.54653	-0.020412	0.067232	-0.022058	0.017916	0.064225	0.023426	0.05566	-0.063569	6	0.24778	0.062937	0.63226	1.058	1.071	-0.079212	0.23783	0.058224	0.44494	-0.30475	0.79637	-0.043466	-0.69694	0.26591	0.10482	0.30038	-0.48181	-0.00038708	1.0492	1.0428	-0.34747	-0.41476
Amp_59	2.4753	0.01157	-0.3599	5.5606	-0.54522	4.032	1.646	0.11991	0.50754	2.0927	-0.41157	-0.20374	0.74005	-0.35978	0.39214	-0.48188	0.0086137	-0.31618	-0.8684	-0.40469	-0.10303	0.030337	0.12032	-0.14361	0.061079	-0.0098935	-0.22969	-0.01915	-0.76914	0.024705	0.4901	0.016358	0.7614	0.24927	0.16478	2.6943	-0.05037	-0.02603	0.91764	0.128	0.026935	-0.063545	0.013074	-0.0042173	0.94986	0.016896	-0.012089	-0.0085693	-0.23928	-0.003645	-0.00017645	-0.0059522	-0.0012473	0.011644	-0.0096806	-0.18044	-0.005814	0.027216	0.20141	-0.2175	1.7386	0.038041	0.0090312	-0.020412	0.067232	-0.022058	0.017916	0.064225	0.016857	0.05566	-0.063569	0.08551	1.1464	0.062937	0.63226	1.058	1.071	-0.079212	0.84179	0.058224	0.44494	-0.30475	0.79637	-0.043466	-0.69076	0.26911	0.10482	5.612	-0.48181	-0.00038708	1.0492	0.17211	-0.33848	-0.41476
Amp_60	0.53555	0.01157	0.0044211	3.7346	-0.54522	0.027986	1.646	0.11991	1.9003	-0.67998	-0.41157	-0.20374	0.74005	-0.35978	-0.58225	-0.48188	0.0086137	-0.31618	-0.8684	-0.40469	-0.10303	0.82328	0.12032	-0.14361	0.061079	-0.0098935	-0.22969	-0.01915	-0.76914	0.024705	0.4901	0.016358	0.7614	0.24927	0.16478	-0.37347	-0.05037	-0.02603	0.91764	0.128	0.026935	-0.040378	0.013074	-0.0042173	0.94986	0.016896	-0.012089	-0.0085693	-0.23928	-0.003645	-0.00017645	-0.0059522	-0.0012473	0.011644	-0.0096806	-0.18044	-0.005814	0.027216	0.20141	-0.2175	2.519	0.038041	0.0090312	-0.020412	0.067232	-0.022058	0.017916	0.064225	0.016857	0.05566	-0.063569	3.7553	1.1464	0.062937	0.63226	1.058	1.071	-0.079212	0.84179	0.058224	0.44494	0.4515	0.79637	-0.043466	-0.70397	0.26911	0.10482	4.4191	-0.48181	-0.00038708	1.0492	3.0972	0.18495	-0.41476
Amp_61	-0.25007	0.01157	0.0044211	2.914	-0.54522	-0.094	-0.57674	0.11991	0.40239	-0.67998	-0.41157	-0.20374	0.74005	-0.35978	-0.58225	-0.48188	0.0086137	-0.31618	-0.8684	-0.40469	-0.10303	-0.41918	0.12032	-0.14361	0.061079	-0.0098935	-0.22969	-0.01915	-0.76914	0.024705	0.4901	0.016358	0.7614	0.24927	0.16478	-0.37347	-0.05037	-0.02603	1.9615	0.128	0.026935	-0.040378	0.013074	-0.0042173	0.96757	0.016896	-0.012089	-0.0085693	-0.36661	-0.003645	-0.00017645	-0.0059522	-0.0012473	0.011644	-0.0096806	-0.18044	-0.005814	0.027216	0.20141	-0.2175	4.1721	0.038041	0.0090312	-0.020412	0.067232	-0.022058	0.017916	0.064225	0.016857	0.05566	-0.063569	0.0025159	1.1464	0.062937	1.2461	1.058	1.071	-0.079212	0.84179	0.058224	0.44494	0.4515	0.79637	-0.043466	-0.71711	0.26911	0.10482	0.51467	-0.48181	-0.00038708	1.0492	0.085365	0.18495	-0.41476
Amp_62	-0.25007	0.01157	6	4.2342	1.5033	-0.094	0.55142	0.11991	0.40239	-0.67998	-0.41157	-0.20374	0.74005	-0.35978	-0.58225	-0.48188	0.0086137	-0.25962	-0.26352	-0.40469	-0.10303	-0.41918	0.12032	-0.14361	0.72263	-0.0098935	-0.22969	0.0049969	-0.76914	0.016442	0.4901	0.016358	0.7614	0.24927	0.16478	-0.37347	-0.05037	-0.02603	2.1322	0.128	0.026935	-0.040378	0.013074	-0.0042173	0.96757	0.016896	-0.012089	-0.0085693	-0.36661	-0.003645	0.50684	-0.0059522	-0.0012473	0.011644	-0.0096806	-0.18044	-0.005814	0.027216	0.20141	-0.2175	0.36821	0.038041	0.0090312	-0.020412	0.067232	-0.022058	0.017916	0.064225	0.016857	0.05566	-0.063569	3.9356	1.1464	0.062937	1.2461	1.058	1.0435	0.021741	0.84179	0.058224	0.44494	0.4515	0.79637	-0.043466	2.463	0.26911	0.10482	0.35867	-0.48181	-0.00038708	1.0492	-0.70514	0.18495	-0.41476
Amp_63	3.7966	0.01157	2.2589	-0.72031	1.5033	-0.094	0.55142	0.11991	0.40239	0.01581	-0.41157	-0.20374	0.74005	-0.35978	-0.58225	-0.48188	0.0086137	0.19984	-0.26352	-0.40469	-0.10303	-0.41918	0.12032	-0.14361	0.72263	-0.0098935	-0.22969	0.0049969	-0.76914	0.016442	0.4901	0.016358	0.7614	0.24927	0.16478	-0.37347	-0.05037	-0.02603	2.1322	0.128	0.026935	-0.040378	0.013074	-0.0042173	0.96757	0.016896	0.049966	-0.0085693	-0.36661	-0.003645	0.50684	-0.0059522	-0.0012473	0.011644	-0.0096806	-0.18044	-0.005814	0.027216	0.20141	0.69372	0.36821	0.040966	0.0090312	-0.020412	0.067232	-0.022058	0.017916	0.064225	0.016857	0.05566	-0.063569	6	1.1464	0.062937	1.2461	1.058	1.0435	0.021741	0.84179	0.058224	0.44494	0.4515	0.79637	-0.043466	2.519	0.26911	0.10482	1.0474	-0.48181	-0.00038708	1.0492	2.1425	0.46536	-0.41476
Amp_64	3.2685	0.01157	0.50211	5.2652	6	-0.094	-0.52317	0.11991	0.95421	2.1295	-0.41157	-0.20374	0.74005	-0.35978	-0.58225	-0.48188	0.0086137	0.2627	-0.26352	-0.40469	-0.10303	-0.41918	0.12032	-0.14361	0.72263	-0.0098935	-0.22969	0.0049969	-0.76914	0.016442	0.4901	0.016358	0.7614	0.24927	0.16478	-0.37347	-0.05037	-0.02603	2.1322	0.128	0.026935	-0.040378	0.013074	-0.0042173	0.96757	0.016896	0.049966	-0.0085693	-0.32499	-0.003645	0.50684	-0.0059522	-0.0012473	0.011644	-0.0096806	-0.18044	-0.005814	0.027216	0.20141	0.8349	0.36821	0.040966	0.0090312	-0.020412	0.067232	-0.022058	0.017916	0.064225	0.016857	0.05566	-0.063569	6	1.1464	0.062937	1.2461	1.058	1.0744	3.4513	0.84179	0.058224	0.44494	0.4515	0.79637	-0.043466	5.3046	0.26911	0.10482	-0.39689	-0.48181	-0.00038708	1.0492	3.6655	0.53713	-0.41476
Amp_65	6	0.01157	0.50211	2.229	0.01433	-0.094	-0.52317	0.11991	0.16756	0.65435	-0.41157	-0.20374	0.74005	-0.31494	-0.60197	0.23858	0.0086137	0.2627	-0.26352	-0.40469	-0.10303	-0.41918	0.12032	-0.14361	0.74842	-0.0098935	0.23071	0.0049969	-0.76914	0.016442	0.4901	0.016358	0.7614	0.24927	0.16478	-0.37347	-0.05037	-0.02603	1.6457	0.128	0.026935	-0.040378	0.013074	-0.0042173	0.96757	0.016896	0.049966	-0.017988	-0.32499	-0.003645	0.50684	-0.0059522	-0.0012473	0.011644	-0.0096806	-0.27117	-0.005814	0.027216	0.20141	-0.29768	0.36821	0.040966	0.0090312	-0.020412	0.067232	-0.022058	0.017916	0.064225	0.016857	0.05566	-0.063569	4.6918	1.1464	0.062937	1.2461	1.058	1.0744	0.1936	0.84179	0.058224	0.44494	0.4515	0.79637	-0.043466	5.2095	0.26911	0.10482	-0.39689	-0.48181	-0.00038708	1.0492	1.0999	1.2378	-0.41476
Amp_66	4.2541	0.01157	0.50211	0.010564	0.01433	-0.46616	0.57023	0.11991	0.16756	0.70656	-0.41157	-0.20374	0.74005	-0.31494	-0.60197	0.94208	0.0086137	0.2627	-0.26352	-0.40469	-0.10303	-0.41918	0.12032	-0.14361	0.74842	-0.0098935	0.23071	0.0049969	-0.76914	0.016442	0.4901	0.016358	0.7614	0.24927	0.16478	-0.37347	-0.05037	-0.02603	1.6457	0.128	0.026935	-0.040378	0.013074	-0.0042173	0.96757	0.016896	0.049966	-0.017988	-0.32499	-0.003645	0.50684	-0.0059522	-0.0012473	0.011644	-0.0096806	-0.27117	-0.005814	0.027216	0.20141	-0.29768	0.36821	0.040966	0.0090312	-0.020412	0.067232	-0.022058	0.017916	0.064225	0.016857	0.05566	-0.063569	3.1298	1.1464	0.062937	1.5951	1.058	1.0744	0.1936	0.84179	0.53872	0.44494	0.4515	0.79637	-0.043466	5.2095	0.26911	0.10482	1.0042	-0.48181	-0.00038708	1.0492	2.7099	1.2378	-0.41476
Amp_67	6	0.01157	0.50211	2.7634	0.01433	-0.084863	0.014609	0.11991	0.16756	-0.61541	-0.41157	-0.20374	0.74005	-0.36011	1.729	1.1788	0.0086137	0.2627	-0.26352	-0.40469	-0.10303	-0.41918	0.12032	-0.14361	0.74842	-0.0098935	0.20976	0.0049969	-0.76914	0.016442	0.4901	0.016358	0.76588	0.24927	0.16478	-0.37347	-0.05037	-0.02603	1.6457	0.128	0.026935	-0.040378	0.013074	-0.0042173	0.96757	0.016896	0.049966	-0.017988	-0.32499	-0.003645	0.50684	-0.0059522	-0.0012473	-0.0016885	-0.0096806	-0.27117	-0.005814	0.027216	0.20141	-0.014228	0.36821	0.040966	0.0090312	-0.020412	0.067232	-0.022058	0.017916	0.064225	0.016857	0.05566	-0.063569	1.8825	1.1464	0.062937	1.5951	1.058	1.0744	0.1936	0.84179	0.035947	0.44494	0.4515	0.79637	-0.046251	5.2095	0.26911	0.10482	1.0042	-0.48181	-0.00038708	1.0492	3.4643	1.2378	-0.41476
Amp_68	5.5989	0.01157	0.50211	0.014727	0.01433	-0.084863	0.014609	0.11991	0.16756	0.099084	-0.41157	-0.20374	0.74005	-0.36011	0.70726	1.1788	0.0086137	0.2627	-0.26352	-0.40469	-0.10303	-0.41918	0.12032	-0.14361	0.70732	-0.0098935	0.20976	0.0049969	-0.76914	0.016442	0.4901	0.016358	0.76588	0.24927	0.16478	-0.37347	-0.05037	-0.02603	1.6019	0.128	0.026935	-0.040378	0.013074	-0.0042173	0.96757	0.016896	0.049966	-0.017988	-0.32499	-0.003645	0.50684	-0.0059522	-0.0012473	-0.0016885	-0.0096806	-0.27117	-0.005814	0.027216	0.20141	-0.014228	0.36821	0.040966	0.0090312	-0.020412	0.067232	-0.022058	0.017916	0.064225	0.016857	0.05566	-0.01813	1.8825	1.1464	0.062937	1.7415	1.058	1.0744	0.1936	0.84179	0.035947	0.44494	0.4515	0.79637	-0.046251	2.7572	0.26911	0.10482	2.1776	-0.48181	-0.00038708	1.0492	2.4586	1.2378	-0.41476
